"enterprise","record_number","msa","perc_minority","tract_income_ratio","borrower_income_ratio","loan_purpose","federal_guarantee","borrower_race","co_borrower_race","borrower_gender","co_borrower_gender","num_units","affordability","year","type"
1,988,1,2,2,2,8,4,5,9,1,4,1,4,2015,0
1,361,1,3,1,3,2,4,9,9,1,2,2,0,2011,1
1,928,1,3,2,3,1,4,2,2,1,2,1,4,2013,0
1,830,1,1,2,3,8,4,5,5,1,2,1,4,2012,0
1,335,0,1,2,2,8,4,5,9,1,4,1,4,2012,0
1,58,0,1,2,3,8,4,5,9,2,1,1,4,2008,0
1,391,1,1,2,2,8,4,5,9,2,4,1,4,2009,0
2,296,1,2,3,3,2,4,5,5,1,2,1,4,2011,1
1,375,1,1,3,3,2,4,5,5,1,2,1,4,2010,1
1,26,1,3,1,3,8,4,9,9,3,3,1,4,2013,0
1,434,1,2,3,3,2,4,5,9,1,4,1,4,2010,1
1,190,1,2,3,3,8,4,5,5,1,2,1,4,2011,0
1,798,1,1,3,1,1,4,5,9,1,4,1,3,2009,1
1,729,1,2,2,3,1,4,5,5,1,2,1,4,2013,1
1,803,1,2,2,3,1,4,5,9,1,4,1,4,2015,1
1,224,1,2,3,3,2,4,5,9,1,4,1,4,2014,1
2,109,0,3,1,3,1,4,6,6,1,2,1,9,2008,1
1,628,1,2,2,2,1,4,7,7,1,2,1,4,2015,1
1,500,1,2,2,3,1,4,5,5,1,2,1,4,2010,1
2,300,0,1,3,3,8,4,5,5,1,2,1,4,2012,0
1,637,1,3,3,3,8,4,5,5,1,2,1,4,2010,0
1,849,1,1,2,1,1,4,5,9,2,4,1,3,2009,1
1,146,1,3,1,3,8,4,5,9,1,4,1,4,2015,0
1,956,1,2,1,1,8,4,3,9,2,4,1,2,2012,0
1,276,1,2,3,2,8,4,5,9,1,4,1,4,2015,0
1,373,1,3,2,1,9,3,3,9,1,4,1,3,2009,1
1,748,0,2,2,2,1,2,1,9,1,4,1,4,2008,1
1,37,1,3,1,2,2,4,2,9,1,4,1,1,2014,1
2,647,1,2,3,3,8,4,5,9,2,5,1,4,2011,0
1,21,1,1,3,3,2,4,5,5,1,2,1,4,2012,1
1,570,1,3,2,3,2,4,5,5,1,2,1,4,2010,1
1,29,1,2,2,3,8,4,5,2,1,2,1,4,2009,0
1,223,1,3,3,2,2,4,9,9,3,3,1,4,2009,1
1,381,1,3,2,2,8,4,9,9,1,4,1,4,2010,0
1,132,1,3,2,3,2,4,5,4,1,2,2,4,2009,1
1,843,1,2,1,3,1,4,5,5,1,2,1,4,2014,1
1,30,1,3,2,2,2,4,9,9,1,4,1,4,2010,1
1,837,0,2,2,3,2,4,5,9,1,4,1,4,2008,1
1,826,1,3,3,3,8,4,5,9,2,4,1,4,2013,0
2,504,1,3,1,2,2,4,5,9,1,5,1,1,2012,1
2,980,1,3,1,3,1,4,2,2,2,1,3,4,2011,1
1,504,1,1,3,3,2,4,5,5,1,2,1,4,2012,1
1,876,1,1,3,3,1,4,5,5,2,1,1,4,2009,1
1,740,1,1,2,3,1,4,5,9,2,4,1,4,2009,0
1,697,1,3,3,3,8,4,9,9,1,4,1,4,2008,0
2,783,1,2,3,2,2,4,5,5,1,2,1,4,2011,1
1,708,1,2,3,3,8,4,9,9,3,4,1,4,2011,0
2,312,1,1,2,3,8,4,5,5,1,2,1,4,2012,0
1,393,1,1,2,3,8,4,5,5,1,2,1,4,2011,0
1,347,1,3,3,3,2,4,5,9,1,4,1,4,2012,1
1,62,1,2,3,1,1,4,5,9,1,4,1,3,2008,0
1,244,1,1,2,3,1,4,5,9,1,4,1,4,2015,1
2,110,0,1,2,2,1,4,5,9,1,5,1,9,2009,0
1,482,1,1,3,2,8,4,9,9,1,2,1,4,2009,0
2,189,0,1,2,3,1,4,5,5,1,2,1,4,2010,0
2,705,1,2,3,2,2,4,2,2,1,2,2,4,2013,1
1,805,1,3,1,3,1,4,5,5,1,2,1,4,2011,1
2,776,1,2,3,3,2,4,9,9,3,2,1,4,2013,1
2,44,1,1,3,3,2,4,9,9,3,3,1,9,2009,1
1,757,0,1,2,3,8,4,5,5,1,2,1,4,2013,0
1,650,1,3,2,3,1,4,5,5,3,3,1,4,2011,1
2,224,1,2,3,3,8,4,5,5,1,2,1,4,2015,0
2,892,1,1,2,3,2,4,5,5,1,2,1,9,2009,1
2,66,1,3,2,3,1,4,9,9,3,5,1,4,2014,0
2,529,1,3,1,3,2,4,7,9,2,5,2,4,2015,1
1,745,1,3,3,3,1,4,7,7,1,2,1,4,2014,0
1,876,1,3,3,3,2,4,5,5,1,2,1,4,2014,1
1,60,1,2,3,3,1,4,5,5,2,1,1,4,2014,1
2,681,1,1,2,3,2,4,5,5,1,2,1,4,2010,1
1,911,1,2,3,1,8,4,9,9,3,4,1,3,2013,0
1,609,0,2,2,3,2,4,5,5,2,1,1,4,2010,1
1,827,1,3,1,2,1,4,2,9,2,4,1,1,2008,0
1,66,1,3,2,3,8,4,2,9,1,4,1,4,2013,0
1,354,1,2,2,3,1,4,9,9,1,4,1,4,2009,0
1,600,1,3,1,3,2,4,5,9,2,4,1,4,2015,1
1,482,1,3,3,3,2,4,9,9,3,3,1,4,2015,1
1,801,1,1,1,3,2,4,5,5,1,2,1,4,2011,1
1,768,1,2,3,3,2,4,5,9,1,4,1,4,2013,1
1,627,1,3,3,3,8,4,5,5,1,2,1,4,2012,0
2,364,1,3,2,1,2,4,3,9,1,5,1,3,2013,1
1,61,1,2,3,3,2,4,5,5,1,2,1,4,2010,1
2,138,1,3,1,2,2,4,5,9,1,5,1,1,2014,1
1,458,1,3,3,3,2,4,2,2,1,2,1,4,2012,1
1,419,1,2,3,3,2,4,5,5,1,2,1,4,2009,1
2,901,1,2,3,3,8,4,3,3,2,1,1,4,2014,0
1,677,1,1,3,2,8,4,5,9,1,4,1,4,2009,0
2,105,1,2,3,2,1,4,5,9,1,5,1,4,2014,1
1,885,1,2,2,2,2,4,3,3,1,2,4,4,2013,1
1,401,1,2,2,1,2,4,5,9,2,4,1,3,2012,1
2,496,1,1,2,3,8,4,5,5,2,1,1,9,2009,0
2,947,1,1,2,3,1,4,5,9,1,5,1,4,2015,1
2,742,1,1,2,1,8,4,5,5,1,2,1,3,2012,0
1,677,1,1,3,3,8,4,5,9,1,4,1,4,2011,0
1,361,1,3,2,3,2,4,5,5,1,2,1,4,2008,1
2,694,1,1,3,3,1,4,5,9,1,5,1,9,2009,0
2,800,0,2,2,1,2,4,5,5,1,2,1,3,2010,1
2,144,1,2,1,3,1,4,5,9,2,5,1,4,2015,0
1,722,1,2,3,3,8,4,5,9,1,4,1,4,2013,0
1,998,1,3,2,2,2,4,5,9,2,4,1,4,2012,1
1,120,1,2,3,3,2,4,5,5,1,2,1,4,2012,1
2,736,1,3,2,3,1,4,2,9,1,5,1,4,2014,1
2,298,1,2,3,3,2,4,5,5,1,2,1,4,2011,1
1,649,0,2,2,3,2,4,9,9,3,3,1,4,2008,1
2,939,1,1,3,3,2,4,5,5,1,2,1,4,2010,1
2,222,1,1,3,3,2,4,5,5,2,1,1,4,2013,1
2,526,1,1,3,3,2,4,5,5,1,2,1,4,2011,1
1,436,1,3,3,3,8,4,5,5,1,2,1,4,2011,0
1,818,1,3,3,3,8,4,5,5,1,2,1,4,2012,0
1,654,1,2,3,3,2,4,5,9,1,4,1,4,2012,1
1,752,1,3,2,2,2,4,5,9,1,4,1,4,2015,1
1,431,1,3,1,2,2,4,7,9,2,4,1,1,2013,1
2,480,1,1,2,3,2,4,5,5,1,2,1,4,2011,1
2,343,1,2,3,3,8,4,9,9,1,2,1,4,2013,0
1,138,1,3,3,3,8,4,5,5,1,2,1,4,2012,0
2,708,1,2,3,3,8,4,5,5,1,2,1,9,2008,0
1,891,1,3,2,1,8,4,9,9,1,2,1,3,2011,0
1,728,0,2,1,3,1,4,5,9,1,4,1,4,2013,0
1,576,1,1,2,2,8,4,5,9,1,4,1,4,2013,0
1,145,1,2,1,2,2,4,5,9,1,4,1,1,2013,1
1,406,1,2,1,1,8,4,9,9,2,4,1,2,2009,0
1,887,1,3,2,2,8,4,5,9,1,4,1,4,2015,0
1,630,1,1,3,3,1,4,9,9,2,4,1,4,2012,0
1,698,1,2,2,3,2,4,5,5,1,2,1,4,2008,1
1,280,1,1,2,3,8,4,5,5,1,2,1,4,2015,0
2,482,1,2,3,3,2,4,5,9,1,5,1,4,2015,1
1,173,1,2,3,3,8,4,5,5,1,2,1,4,2012,0
2,664,1,2,2,2,1,4,5,9,2,5,1,4,2013,1
1,557,1,1,3,3,2,4,5,9,2,4,1,4,2010,1
1,959,1,2,2,2,8,4,5,5,1,2,1,4,2009,0
1,609,0,1,2,2,8,4,5,5,2,1,1,4,2011,0
1,453,1,1,2,3,2,4,5,5,1,2,1,4,2009,1
1,992,1,1,3,1,9,3,5,9,2,4,1,3,2008,0
1,316,1,3,3,3,1,4,5,5,2,1,1,4,2013,1
2,622,1,2,2,3,1,4,9,9,3,3,1,4,2014,1
2,642,1,2,2,3,8,4,5,5,1,2,1,9,2008,0
1,444,1,2,3,3,8,4,5,5,1,2,1,4,2012,0
2,238,1,2,3,3,2,4,5,5,1,2,1,4,2012,1
2,714,1,1,2,2,8,4,5,9,1,5,1,9,2009,0
2,197,1,2,2,3,2,4,5,9,1,5,1,9,2009,1
1,735,0,1,2,1,8,4,5,9,2,4,1,3,2009,0
1,470,1,2,3,3,8,4,5,9,2,4,1,4,2014,0
2,725,1,2,3,2,2,4,5,5,1,2,1,9,2009,1
2,83,1,1,3,3,2,4,5,9,2,5,1,9,2008,1
1,907,1,3,3,3,2,4,7,7,1,2,2,4,2009,1
2,169,1,2,2,2,8,4,5,9,2,5,1,4,2012,0
2,200,1,1,2,1,2,4,5,5,1,2,1,3,2009,1
2,64,1,2,3,3,1,4,9,9,3,3,1,4,2011,0
1,126,1,2,3,3,2,4,5,5,1,2,1,4,2008,1
1,578,1,2,3,3,1,4,5,9,2,4,1,4,2011,0
1,889,0,3,2,3,8,4,9,9,3,4,1,4,2013,0
2,659,1,1,9,3,8,4,2,2,1,2,1,9,2008,0
1,422,1,1,2,2,1,4,5,9,2,4,1,4,2008,1
2,656,1,2,2,2,8,4,5,5,1,2,1,4,2013,0
2,262,1,3,1,1,2,4,7,7,1,2,1,2,2009,1
1,497,1,3,3,3,2,4,5,9,2,4,1,4,2013,1
1,637,1,1,2,1,8,4,5,5,2,1,1,3,2009,0
1,285,1,1,3,3,2,4,5,9,2,4,1,4,2012,1
2,191,1,2,3,2,2,4,5,5,1,2,1,4,2013,1
2,430,1,3,3,2,8,4,9,9,1,2,1,4,2010,0
1,424,1,1,2,3,2,4,5,9,1,4,1,4,2013,1
2,724,1,2,2,3,2,4,7,7,1,2,1,4,2011,1
2,165,1,3,1,3,2,4,5,5,1,2,2,4,2013,1
2,655,1,2,3,1,8,4,5,9,2,5,1,3,2013,0
2,14,1,3,3,3,8,4,5,5,1,1,1,4,2012,0
2,853,1,2,2,3,2,4,7,3,2,2,1,9,2008,1
2,656,1,2,3,3,2,4,9,9,1,2,1,4,2015,1
1,99,1,2,2,1,8,4,5,5,1,2,1,3,2011,0
1,695,1,2,1,2,1,4,5,9,1,4,1,1,2015,1
1,543,1,2,2,3,8,4,5,9,1,4,1,4,2011,0
1,620,1,3,2,3,1,4,3,3,1,2,1,4,2008,1
2,477,1,1,3,2,2,4,5,5,1,2,1,4,2013,1
1,282,1,2,3,3,2,4,2,2,1,2,1,4,2009,1
1,71,0,3,2,3,8,4,5,5,1,2,1,4,2010,0
1,86,1,3,3,3,8,4,5,5,1,2,1,4,2013,0
1,718,1,2,3,2,1,4,9,9,2,4,1,4,2010,1
1,925,0,1,3,3,8,4,5,5,1,2,1,4,2009,0
1,355,1,2,2,3,1,4,5,9,1,4,1,4,2015,0
1,780,0,2,2,2,1,4,7,9,1,4,1,4,2011,0
2,674,0,1,2,3,2,4,5,5,1,2,1,9,2008,1
1,456,1,3,3,3,2,4,2,2,1,2,1,4,2009,1
1,577,1,1,3,3,1,4,5,9,2,4,1,4,2012,0
2,359,0,1,2,3,8,4,5,9,1,5,1,4,2012,0
1,394,1,3,3,3,1,4,5,5,2,1,1,4,2013,1
1,171,1,3,3,3,2,4,2,2,1,2,1,4,2008,1
1,339,0,2,2,3,1,4,5,5,1,2,1,4,2014,1
1,175,1,3,3,3,1,4,7,9,2,4,1,4,2012,0
1,616,1,1,3,3,2,4,5,5,1,2,1,4,2011,1
1,519,1,1,3,2,2,4,5,9,2,4,1,4,2011,1
1,747,1,2,2,1,2,4,5,3,1,2,1,3,2009,1
2,569,1,3,3,3,2,4,5,5,1,2,1,4,2010,1
2,861,1,2,2,3,1,4,9,9,3,3,1,9,2008,0
2,79,1,2,3,3,2,4,5,5,1,2,1,4,2012,1
1,508,1,1,2,1,1,1,9,9,9,9,1,3,2011,0
1,800,1,3,2,1,1,4,3,9,2,4,1,3,2009,1
1,704,1,3,3,3,8,4,2,9,1,4,1,4,2015,0
2,930,1,1,3,3,2,4,5,5,1,2,1,9,2008,1
2,846,1,1,2,3,2,4,5,9,2,5,1,4,2013,1
1,319,1,2,3,3,2,4,5,5,1,2,1,4,2013,1
1,836,1,2,2,3,8,4,5,5,1,2,1,4,2012,0
1,341,1,2,2,3,8,4,5,5,1,2,1,4,2011,0
1,877,1,1,2,3,2,4,5,5,1,2,1,4,2012,1
1,968,1,2,3,3,2,4,5,5,1,2,1,4,2009,1
1,858,1,2,3,3,2,4,5,5,1,2,1,4,2015,1
2,261,1,1,2,3,1,4,5,5,1,2,1,9,2009,0
1,621,1,2,3,3,8,4,5,5,1,2,1,4,2013,0
2,606,1,3,3,3,8,4,5,5,3,3,1,4,2010,0
2,277,1,2,2,3,8,4,5,5,1,2,1,4,2013,0
2,496,1,1,3,3,1,4,5,5,1,2,1,4,2014,0
1,701,1,2,2,2,2,4,5,9,2,4,1,4,2014,1
1,195,1,2,2,3,8,4,5,5,2,1,1,4,2011,0
2,803,0,1,2,3,2,4,5,5,1,2,1,4,2013,1
1,731,1,2,3,3,2,4,5,5,1,2,1,4,2010,1
2,47,1,1,3,2,2,4,5,9,1,5,1,4,2015,1
2,191,0,2,2,3,8,4,6,6,1,2,1,4,2013,0
1,293,1,3,3,3,1,4,5,5,1,2,1,4,2013,1
1,137,1,3,1,2,2,4,5,9,1,4,1,1,2015,1
2,605,1,1,3,3,1,4,5,5,1,2,1,4,2013,0
1,578,1,2,2,2,2,4,5,5,1,2,1,4,2012,1
1,462,1,3,2,3,8,4,5,2,1,2,1,4,2009,0
2,955,1,2,2,2,2,4,5,5,1,2,1,9,2009,1
1,605,1,1,3,2,2,4,5,5,2,1,1,4,2010,1
1,536,1,3,1,3,1,4,5,9,2,4,1,4,2015,0
1,644,1,2,3,3,2,4,9,9,3,3,1,4,2009,1
1,687,1,3,2,3,1,4,5,9,1,4,1,4,2014,0
1,264,1,2,1,1,2,4,5,9,1,4,1,2,2008,1
1,514,1,3,1,2,2,4,5,5,1,2,4,1,2012,1
1,614,1,1,2,3,8,4,5,5,1,2,1,4,2010,0
1,892,1,3,3,3,8,4,2,2,1,2,1,4,2012,0
2,309,1,1,3,3,2,4,5,9,2,5,1,4,2011,1
2,469,1,2,3,3,2,4,5,5,1,2,1,4,2011,1
1,281,1,1,3,3,2,4,9,9,3,3,1,4,2008,1
1,541,1,2,2,3,2,4,7,7,1,2,1,4,2012,1
1,529,1,2,3,3,8,4,2,2,1,2,1,4,2009,0
2,481,1,1,2,3,1,4,5,5,1,2,1,4,2015,1
1,662,1,3,1,3,8,4,5,9,2,4,1,4,2014,0
2,983,1,2,2,2,2,4,5,5,2,1,1,9,2009,1
1,345,1,2,3,3,2,4,5,5,2,1,1,4,2011,1
2,505,1,1,3,2,2,4,9,9,1,2,1,4,2013,1
1,121,1,2,3,3,2,4,5,5,1,2,1,4,2013,1
1,201,1,3,2,3,2,4,5,5,1,2,1,4,2010,1
1,566,1,3,3,2,2,4,5,5,1,2,3,4,2008,1
2,8,1,2,3,3,2,4,7,5,1,2,1,4,2014,1
1,810,1,1,3,3,8,4,5,5,2,1,1,4,2011,0
1,801,1,1,3,2,1,4,5,9,1,4,1,4,2008,1
2,436,1,1,3,2,1,4,9,9,3,5,1,9,2009,1
1,5,1,1,2,3,1,4,5,5,1,2,1,4,2011,1
2,622,1,1,2,3,2,4,5,5,1,2,1,4,2011,1
1,613,1,3,2,3,8,4,3,9,1,4,1,4,2013,0
2,109,1,1,3,3,2,4,5,5,2,1,1,4,2012,1
1,292,1,2,1,3,8,4,5,5,1,2,1,4,2010,0
1,734,1,2,2,2,2,4,5,5,1,2,1,4,2010,1
1,771,1,2,2,3,2,4,5,5,1,2,1,4,2012,1
2,849,1,1,1,3,8,4,5,5,1,2,1,4,2013,0
1,323,0,3,2,3,2,4,7,7,1,2,1,4,2014,1
1,112,1,1,2,3,1,4,5,9,1,4,2,4,2010,1
2,28,1,2,1,2,2,4,5,9,2,5,1,1,2012,1
1,446,1,1,3,3,2,4,5,5,1,2,1,4,2009,1
2,645,1,2,2,1,1,4,5,5,2,1,2,3,2009,1
1,382,1,2,3,3,8,4,5,5,1,2,1,4,2010,0
2,356,1,3,1,2,1,4,2,9,1,5,1,1,2014,1
1,919,1,3,1,2,1,4,2,9,2,4,1,1,2010,1
1,976,1,2,3,3,8,4,2,2,1,2,1,4,2011,0
2,411,1,2,3,1,2,4,5,9,1,5,1,3,2008,1
1,155,1,3,2,1,8,4,5,9,2,4,1,3,2012,0
1,758,1,2,2,3,2,4,9,5,1,2,1,4,2010,1
2,970,1,3,1,3,1,4,5,9,1,5,1,4,2014,0
2,335,1,1,2,3,2,4,5,5,1,2,1,9,2009,1
1,515,1,3,2,1,1,4,5,9,1,4,1,3,2015,0
1,883,0,1,3,3,2,4,5,5,2,1,1,4,2013,1
2,338,1,2,2,2,8,4,5,9,1,5,1,9,2009,0
1,262,1,2,3,3,2,4,5,9,1,4,1,4,2013,1
2,570,1,2,1,2,1,4,5,9,1,5,1,1,2010,0
2,937,0,1,2,2,8,4,9,9,3,3,1,4,2013,0
1,640,1,2,3,3,2,4,7,9,2,4,1,4,2008,1
1,988,1,3,2,2,8,4,5,9,1,4,1,4,2014,0
1,845,1,2,3,3,2,4,2,2,1,2,1,4,2010,1
2,946,1,1,3,3,8,4,5,9,1,5,1,4,2012,0
1,910,1,2,3,3,1,4,5,9,2,4,1,4,2012,1
2,753,1,2,3,3,2,4,5,5,1,2,1,4,2010,1
2,970,1,2,3,3,8,4,5,9,1,5,1,4,2012,0
1,874,1,2,3,3,8,4,5,9,1,4,1,4,2011,0
1,172,1,1,3,3,2,4,9,9,3,3,1,4,2012,1
2,3,1,3,2,1,8,4,5,9,2,5,1,3,2015,0
1,239,1,1,2,3,8,4,5,9,2,1,1,4,2009,0
1,17,1,3,2,1,8,4,5,5,1,2,1,3,2009,0
1,627,0,1,2,3,2,4,5,9,1,4,1,4,2015,1
1,233,1,2,3,2,2,4,9,9,1,2,1,4,2008,1
2,735,1,1,3,3,8,4,5,5,1,2,1,4,2010,0
2,344,1,3,2,3,8,4,5,9,1,5,1,9,2009,0
1,543,1,2,3,3,2,4,2,9,2,4,1,4,2010,1
1,382,1,3,1,2,2,4,9,9,2,4,1,1,2013,1
1,86,1,2,2,3,2,4,5,5,1,2,1,4,2013,1
2,336,0,2,3,3,8,4,5,5,1,2,1,9,2009,0
1,743,1,3,2,3,2,4,5,5,1,2,1,4,2012,1
1,148,1,3,1,3,8,4,9,5,1,2,1,4,2013,0
1,298,0,2,2,3,1,4,5,9,2,4,1,4,2009,1
2,569,1,3,2,3,1,4,9,9,1,3,1,9,2008,0
2,96,1,3,2,3,8,4,2,9,1,5,1,9,2009,0
1,64,1,2,2,3,8,4,5,5,1,2,1,4,2014,0
2,212,0,3,3,3,1,4,5,5,1,2,1,4,2012,0
1,636,1,3,2,3,2,4,9,9,3,3,1,4,2015,1
1,780,1,2,2,3,2,4,5,5,1,2,1,4,2011,1
1,868,1,3,2,2,8,4,5,5,1,2,1,4,2013,0
1,546,1,1,2,3,2,4,5,5,1,2,1,4,2011,1
2,611,1,1,3,3,2,4,5,5,1,2,1,4,2013,1
2,285,0,2,2,2,1,4,5,9,2,5,1,4,2012,0
1,878,1,1,2,3,1,4,5,5,1,2,1,4,2015,1
1,376,1,3,2,3,1,4,5,5,1,2,1,4,2012,1
2,157,1,3,2,3,8,4,7,9,1,5,1,4,2011,0
1,20,1,1,2,2,2,4,5,9,1,4,1,4,2011,1
1,217,1,1,3,3,8,4,5,5,1,2,1,4,2010,0
1,862,1,2,2,3,2,4,5,9,2,4,1,4,2008,1
1,126,1,3,1,3,1,4,5,9,1,4,1,4,2015,1
1,224,1,2,2,3,2,4,5,5,2,1,1,4,2012,1
1,983,0,1,2,2,2,4,5,5,1,2,1,4,2013,1
1,683,0,2,2,3,2,4,5,5,1,2,1,4,2012,1
2,374,1,1,2,3,8,4,5,5,1,2,1,9,2009,0
1,339,1,3,2,3,2,4,5,5,1,2,1,4,2009,1
1,732,1,3,2,2,1,4,5,9,2,4,1,4,2014,1
2,782,1,3,3,3,8,4,5,5,1,2,1,4,2012,0
1,927,1,1,2,2,1,4,5,5,1,2,1,4,2011,1
1,924,1,2,3,3,8,4,5,9,2,4,1,4,2013,0
1,614,1,1,3,2,1,4,5,9,1,4,1,4,2008,1
1,653,0,1,2,2,1,4,5,9,2,4,1,4,2015,0
1,751,1,1,3,3,1,4,5,9,2,4,1,4,2009,1
1,74,1,1,2,3,2,4,5,5,1,2,1,4,2009,1
2,298,1,3,3,3,1,4,9,9,3,3,1,4,2015,1
1,226,1,2,3,3,1,4,5,5,1,2,1,4,2012,1
1,720,1,2,2,3,8,4,5,9,2,4,1,4,2012,0
1,336,1,1,2,3,2,4,5,5,1,2,1,4,2010,1
1,346,1,1,2,3,2,4,5,5,1,2,1,4,2009,1
2,265,0,1,2,3,2,4,5,5,1,2,1,4,2012,1
2,505,1,3,1,2,8,4,2,9,1,5,1,1,2013,0
1,193,1,1,3,3,8,4,9,9,3,3,1,4,2012,0
1,694,1,3,1,3,1,4,5,5,1,2,1,4,2010,0
1,463,1,2,2,2,8,4,5,5,1,2,1,4,2010,0
1,982,1,3,2,2,2,4,2,2,1,2,1,4,2009,1
1,409,0,1,2,2,2,4,9,9,2,1,1,4,2015,1
1,154,1,2,3,3,1,4,5,9,1,4,1,4,2015,1
1,933,1,2,3,3,2,4,9,9,1,2,1,4,2008,1
2,515,0,1,2,3,2,4,5,5,1,2,1,9,2009,1
1,716,1,1,2,2,8,4,5,9,1,4,1,4,2009,0
2,591,1,2,3,3,2,4,5,5,1,2,1,4,2013,1
2,188,1,1,2,1,2,4,5,5,1,2,1,3,2015,1
1,224,1,2,3,3,8,4,5,5,1,2,1,4,2009,0
2,614,1,2,2,3,1,4,5,5,1,2,1,4,2010,0
2,120,1,3,3,2,8,4,7,7,1,2,1,4,2010,0
2,343,1,2,2,3,2,4,5,5,1,2,1,9,2009,1
2,520,1,1,3,3,2,4,5,5,1,2,1,9,2009,1
1,461,1,3,2,3,2,4,2,9,1,4,1,4,2013,1
1,637,1,2,2,3,8,4,3,9,2,4,1,4,2013,0
1,305,1,3,1,3,1,4,5,5,1,2,1,4,2015,1
2,525,0,1,2,3,2,4,5,5,1,2,1,4,2010,1
1,277,1,1,3,2,2,4,5,9,2,4,1,4,2009,1
1,503,1,3,1,1,1,1,9,9,9,9,1,2,2012,0
1,375,1,2,3,3,1,4,2,2,1,2,1,4,2012,0
1,337,1,1,2,3,2,4,5,5,2,1,1,4,2012,1
2,299,1,2,3,3,8,4,5,5,2,1,1,4,2015,0
1,589,1,1,3,3,8,4,5,5,1,2,1,4,2008,0
2,229,1,3,3,3,2,4,5,9,2,5,1,4,2010,1
1,665,1,1,3,3,1,4,5,5,1,2,1,4,2011,0
1,492,1,1,1,2,2,4,5,9,2,4,1,1,2013,1
2,925,1,2,2,3,8,4,5,5,1,2,1,4,2011,0
1,569,1,3,2,1,2,4,9,9,3,3,1,3,2009,1
1,721,1,1,2,3,2,4,7,9,2,4,1,4,2015,1
1,787,1,2,3,3,2,4,5,5,1,2,1,4,2015,1
1,704,1,3,2,2,1,4,7,7,1,2,1,4,2009,0
2,399,1,1,2,1,8,4,9,9,3,5,1,3,2009,0
1,136,1,2,3,3,2,4,5,9,2,4,1,4,2012,1
1,268,1,3,2,3,2,4,5,5,1,2,1,4,2011,1
2,216,0,2,2,3,8,4,5,5,1,2,1,9,2009,0
2,601,1,2,1,3,8,4,5,9,1,5,1,4,2014,0
2,375,1,1,3,3,8,4,5,9,1,5,1,4,2014,0
2,891,1,3,1,1,8,4,5,9,1,5,1,2,2012,0
2,792,1,1,2,3,2,4,5,5,1,2,1,4,2013,1
1,403,1,3,2,1,2,4,3,9,2,4,1,3,2012,1
1,898,1,1,3,3,2,4,5,9,1,4,1,4,2011,1
2,846,1,1,3,3,8,4,5,5,1,2,1,9,2008,0
2,31,0,2,2,3,2,4,5,5,1,2,1,4,2011,1
2,319,0,1,2,3,2,4,5,9,1,5,1,9,2008,1
1,731,1,2,2,3,2,4,5,5,1,2,1,4,2013,1
1,573,1,1,2,3,2,4,5,5,1,2,1,4,2013,1
2,262,1,3,2,2,2,4,5,9,2,5,1,4,2012,1
2,281,0,1,2,3,2,4,5,5,1,2,1,4,2013,1
1,114,1,3,3,3,1,4,5,5,1,2,1,4,2015,1
2,806,1,1,3,2,1,4,5,5,1,2,1,4,2010,1
2,180,1,2,2,3,8,4,5,5,1,2,1,4,2010,0
2,461,1,3,1,3,1,4,6,6,1,2,1,9,2008,0
1,169,1,1,3,3,8,4,5,5,1,2,1,4,2012,0
2,680,1,2,2,3,1,4,5,5,2,2,1,9,2008,1
2,290,1,1,3,3,2,4,7,7,1,2,1,4,2012,1
1,72,1,1,3,3,1,4,5,9,1,4,1,4,2012,1
1,288,1,3,2,3,8,4,5,5,1,2,1,4,2012,0
1,192,1,2,3,3,1,4,5,5,1,2,1,4,2009,1
1,355,1,1,2,3,2,4,5,9,1,4,1,4,2009,1
1,966,1,3,2,3,2,4,5,5,2,1,1,4,2014,1
1,274,1,2,2,3,8,4,5,5,2,1,1,4,2010,0
2,842,1,2,2,2,1,4,9,9,3,5,1,4,2014,1
2,739,1,2,2,9,8,4,9,9,9,9,1,9,2008,0
1,752,1,3,3,3,8,4,5,5,2,2,1,4,2013,0
1,12,1,3,2,2,1,4,5,9,2,4,1,4,2014,1
1,341,1,3,3,3,1,4,2,2,1,2,1,4,2012,0
1,91,1,3,1,9,9,3,5,5,2,1,4,9,2008,1
2,995,1,2,3,3,1,4,5,9,1,5,1,4,2015,1
2,926,0,1,2,3,1,4,5,5,1,2,1,4,2014,1
1,949,1,3,1,2,1,4,5,7,1,2,1,4,2008,1
1,133,1,3,3,3,2,4,5,5,1,2,1,4,2012,1
2,949,1,3,2,3,1,4,5,5,1,2,1,4,2014,0
1,121,1,3,1,2,1,4,5,9,1,4,1,1,2013,1
1,584,1,1,3,1,1,4,5,9,1,4,1,3,2011,1
1,266,1,2,3,1,8,4,2,2,1,2,1,3,2011,0
1,782,1,2,3,3,2,4,5,5,1,2,1,4,2012,1
1,152,1,2,3,1,1,4,9,9,2,4,1,3,2008,0
1,145,0,2,2,3,2,4,5,5,2,1,1,4,2011,1
1,86,0,1,2,3,2,4,5,5,2,1,1,4,2012,1
2,708,1,2,3,2,2,4,5,9,2,5,1,4,2013,1
1,622,0,2,2,3,8,4,5,5,1,2,1,4,2011,0
2,121,1,2,2,3,1,4,5,5,2,1,1,4,2015,1
2,10,1,1,1,3,1,4,5,5,1,2,1,9,2008,1
1,638,1,3,3,3,2,4,5,5,1,2,1,4,2013,1
1,173,1,3,3,3,1,4,5,9,1,4,1,4,2014,1
